Frequency,Actual Temperature,Normalized Frequency,Normalized Temperature,Predicted Temperature,Error
9.90314722,33,-0.3570812264189523,-0.42770588362349465,32.260968397809776,0.7390316021902237
9.829458888,33,-0.35781302895089717,-0.42770588362349465,32.14513653283275,0.8548634671672488
9.760287343,33,-0.3584999750439304,-0.42770588362349465,32.03626795119912,0.9637320488008783
9.693679721,33,-0.35916145868867383,-0.42770588362349465,31.93130945742501,1.0686905425749913
9.629180268,32,-0.35980200600102796,-0.45781139484942024,31.829555739448438,0.17044426055156237
9.565258979,32,-0.36043681153761387,-0.45781139484942024,31.72860023795772,0.2713997620422788
9.503444999,32,-0.36105068928251366,-0.45781139484942024,31.630865036932388,0.3691349630676122
9.443584029,32,-0.36164517158685827,-0.45781139484942024,31.536116550717505,0.4638834492824948
9.385000892,32,-0.3622269636673992,-0.45781139484942024,31.443294118210954,0.5567058817890462
9.326705155,32,-0.36280590156408266,-0.45781139484942024,31.350832213446367,0.6491677865536332
9.271535459,32,-0.3633537945903413,-0.45781139484942024,31.26324126518895,0.7367587348110511
9.219053941,31,-0.3638749911856545,-0.4879169060753458,31.17983947630827,-0.17983947630827046
9.168844267,31,-0.36437362598391976,-0.4879169060753458,31.0999760881411,-0.09997608814110137
9.122339698,31,-0.36483546519804666,-0.4879169060753458,31.02594324082065,-0.025943240820648583
9.076634021,31,-0.3652893705755337,-0.4879169060753458,30.953123312275604,0.046876687724395794
9.033260465,31,-0.3657201155420537,-0.4879169060753458,30.883964995398856,0.11603500460114446
8.993614534,31,-0.3661138412771824,-0.4879169060753458,30.820704271866113,0.17929572813388717
8.956480461,31,-0.36648262162415546,-0.4879169060753458,30.76141167634226,0.23858832365774063
8.920527025,31,-0.3668396770056902,-0.4879169060753458,30.703967432507024,0.2960325674929756
8.885887434,31,-0.3671836845264376,-0.4879169060753458,30.648588117887037,0.3514118821129628
8.851437473,31,-0.3675258088221158,-0.4879169060753458,30.593478613953152,0.4065213860468475
8.818730985,30,-0.3678506185997265,-0.5180224173012714,30.541127342575706,-0.5411273425757059
8.78626531,30,-0.36817303685132025,-0.5180224173012714,30.48913184627731,-0.48913184627731
8.754957495,30,-0.3684839563370084,-0.5180224173012714,30.438962705059705,-0.4389627050597049
8.72425255,30,-0.36878888869039955,-0.5180224173012714,30.389732899462434,-0.38973289946243383
8.694518106,30,-0.3690841829495391,-0.5180224173012714,30.34203387523416,-0.3420338752341614
8.66581164,30,-0.3693692683074489,-0.5180224173012714,30.29596032785548,-0.29596032785547877
8.640055296,30,-0.3696250558553722,-0.5180224173012714,30.254601975052527,-0.2546019750525268
8.614748449,30,-0.36987637942597684,-0.5180224173012714,30.213947233469835,-0.21394723346983469
8.591655784,30,-0.3701057138437563,-0.5180224173012714,30.17683379238206,-0.17683379238205887
8.569347444,30,-0.37032725909050557,-0.5180224173012714,30.140966630777033,-0.14096663077703298
8.54934683,30,-0.37052588619425997,-0.5180224173012714,30.108797901833846,-0.10879790183384586
8.531112969,29,-0.37070696758509575,-0.548127928527197,30.079460980775135,-1.079460980775135
8.514696366,30,-0.3708700016953173,-0.5180224173012714,30.053039881906706,-0.053039881906705943
8.499932001,29,-0.371016627346846,-0.548127928527197,30.02927143263441,-1.0292714326344097
8.487163166,29,-0.3711434352895605,-0.548127928527197,30.0087105395063,-1.0087105395062999
8.475653685,29,-0.37125773652434996,-0.548127928527197,29.99017357178561,-0.9901735717856113
8.465465135,29,-0.37135891952692957,-0.548127928527197,29.973760956913285,-0.973760956913285
8.456230551,29,-0.3714506286451744,-0.548127928527197,29.95888254660332,-0.95888254660332
8.44687339,29,-0.37154355508177256,-0.548127928527197,29.943804192666434,-0.943804192666434
8.437608107,29,-0.37163556907333073,-0.548127928527197,29.92887146068026,-0.9288714606802593
8.428221055,29,-0.37172879235895345,-0.548127928527197,29.91374000653456,-0.9137400065345602
8.419421922,29,-0.37181617699141223,-0.548127928527197,29.899553991620657,-0.8995539916206567
8.411914636,29,-0.3718907322263283,-0.548127928527197,29.8874489737371,-0.8874489737371007
8.404067569,29,-0.3719686618434479,-0.548127928527197,29.87479438135141,-0.8747943813514105
8.39679914,29,-0.3720408449774814,-0.548127928527197,29.863071381237418,-0.8630713812374182
8.390387972,29,-0.37210451460939986,-0.548127928527197,29.852729790781513,-0.8527297907815132
8.38370543,29,-0.3721708792701636,-0.548127928527197,29.84194922363934,-0.8419492236393396
8.378226665,29,-0.372225289160985,-0.548127928527197,29.83310970174628,-0.833109701746281
8.372684953,29,-0.3722803241816299,-0.548127928527197,29.824167758433248,-0.8241677584332479
8.367500628,29,-0.3723318099739996,-0.548127928527197,29.815801699536948,-0.8158016995369479
8.362882184,29,-0.37237767597369203,-0.548127928527197,29.808348176275537,-0.8083481762755369
8.358618153,29,-0.3724200222800529,-0.548127928527197,29.801466091511912,-0.8014660915119123
8.35456786,29,-0.37246024594358373,-0.548127928527197,29.79492850149439,-0.7949285014943896
8.351009637,29,-0.37249558283519124,-0.548127928527197,29.789184780990805,-0.789184780990805
8.347872545,29,-0.37252673745365306,-0.548127928527197,29.78412055802891,-0.7841205580289099
8.344946718,29,-0.3725557939887722,-0.548127928527197,29.77939713077454,-0.7793971307745409
8.342370902,29,-0.3725813745470433,-0.548127928527197,29.775238557888876,-0.7752385578888763
8.339796676,29,-0.37260693931494443,-0.548127928527197,29.77108236484422,-0.7710823648442187
8.336737501,29,-0.37263732013575956,-0.548127928527197,29.766142958520042,-0.7661429585200423
8.334583521,29,-0.3726587114194944,-0.548127928527197,29.762664939958313,-0.762664939958313
8.332638947,29,-0.3726780230817092,-0.548127928527197,29.759524935477558,-0.7595249354775575
8.330556481,29,-0.37269870415631257,-0.548127928527197,29.75616215122458,-0.7561621512245793
8.328266971,29,-0.37272144139529517,-0.548127928527197,29.752464889179127,-0.7524648891791266
8.326949339,29,-0.37273452686496994,-0.548127928527197,29.750337017085304,-0.7503370170853039
8.326256016,29,-0.3727414122905602,-0.548127928527197,29.74921733525868,-0.7492173352586811
8.325840077,29,-0.37274554300169277,-0.548127928527197,29.74854560814686,-0.7485456081468591
8.326256016,29,-0.3727414122905602,-0.548127928527197,29.74921733525868,-0.7492173352586811
8.328058896,29,-0.37272350779858726,-0.548127928527197,29.752128867672035,-0.7521288676720346
8.331667,29,-0.37268767553625953,-0.548127928527197,29.75795544222829,-0.7579554422282904
8.33416675,29,-0.37266285039326086,-0.548127928527197,29.761991967201837,-0.7619919672018369
8.337641115,29,-0.3726283462996698,-0.548127928527197,29.767601979606887,-0.7676019796068871
8.341535844,29,-0.37258966755004846,-0.548127928527197,29.77389034313585,-0.7738903431358501
8.344946718,29,-0.3725557939887722,-0.548127928527197,29.77939713077454,-0.7793971307745409
8.348151302,29,-0.3725239691038634,-0.548127928527197,29.78457056806534,-0.784570568065341
8.350870161,29,-0.3724969679783635,-0.548127928527197,29.78895963010364,-0.7889596301036406
8.352823254,29,-0.37247757171353124,-0.548127928527197,29.79211238504161,-0.7921123850416087
8.35456786,29,-0.37246024594358373,-0.548127928527197,29.79492850149439,-0.7949285014943896
8.356243367,29,-0.37244360639928126,-0.548127928527197,29.797632998506025,-0.7976329985060246
8.356941694,29,-0.37243667127871527,-0.548127928527197,29.79876017020976,-0.7987601702097606
8.356732183,29,-0.37243875194299564,-0.548127928527197,29.798421999322255,-0.7984219993222545
8.355545158,29,-0.3724505403479833,-0.548127928527197,29.79650600350322,-0.7965060035032216
8.354009507,29,-0.3724657909753144,-0.548127928527197,29.794027225929145,-0.7940272259291454
8.351149118,29,-0.37249419764236374,-0.548127928527197,29.789409939400024,-0.7894099394000236
8.348290687,29,-0.37252258486441664,-0.548127928527197,29.784795582754057,-0.7847955827540574
8.345155637,29,-0.3725537192036737,-0.548127928527197,29.779734415632173,-0.7797344156321735
8.341883764,29,-0.3725862123390265,-0.548127928527197,29.774452068039945,-0.7744520680399454
8.338405864,29,-0.37262075153888047,-0.548127928527197,29.768836764193892,-0.7688367641938925
8.33416675,29,-0.37266285039326086,-0.548127928527197,29.761991967201837,-0.7619919672018369
8.329515639,29,-0.37270904081057354,-0.548127928527197,29.754481344586466,-0.7544813445864662
8.324453916,29,-0.37275930903631393,-0.548127928527197,29.746306970758,-0.746306970757999
8.319467554,29,-0.37280882884817224,-0.548127928527197,29.738253592832468,-0.7382535928324678
8.314348903,29,-0.37285966242874424,-0.548127928527197,29.72998582702307,-0.7299858270230715
8.308132,29,-0.3729214028051753,-0.548127928527197,29.719943143400364,-0.7199431434003642
8.302613663,29,-0.3729762056875193,-0.548127928527197,29.711027997224573,-0.7110279972245728
8.296758456,29,-0.37303435404277946,-0.548127928527197,29.701567680248786,-0.701567680248786
8.290774027,29,-0.37309378570822205,-0.548127928527197,29.691897577082557,-0.6918975770825568
8.283631544,29,-0.37316471806619383,-0.548127928527197,29.6803548761246,-0.6803548761245999
8.276501357,29,-0.37323552831197115,-0.548127928527197,29.668830608425427,-0.6688306084254272
8.269041535,29,-0.37330961217951564,-0.548127928527197,29.656772025477967,-0.6567720254779665
8.260571466,29,-0.373393728860837,-0.548127928527197,29.643078501203316,-0.6430785012033162
8.252323029,29,-0.3734756445036173,-0.548127928527197,29.62974133943814,-0.6297413394381408
8.243139647,29,-0.3735668451322245,-0.548127928527197,29.61489017242533,-0.61489017242533
8.23404448,29,-0.3736571696932291,-0.548127928527197,29.600179314650628,-0.600179314650628
8.224157641,29,-0.37375535638869034,-0.548127928527197,29.584185324078188,-0.584185324078188
8.214227041,29,-0.3738539776768439,-0.548127928527197,29.568117758333067,-0.5681177583330665
8.203580042,29,-0.37395971355950464,-0.548127928527197,29.550887971076094,-0.5508879710760937
8.191886755,29,-0.3740758401809263,-0.548127928527197,29.531961305733894,-0.5319613057338941
8.17955765,29,-0.37419828114289044,-0.548127928527197,29.5120013204179,-0.5120013204179017
8.165865051,29,-0.3743342630323585,-0.548127928527197,29.489828889459055,-0.489828889459055
8.152218219,29,-0.3744697904074472,-0.548127928527197,29.46772528922102,-0.4677252892210184
8.138020833,28,-0.37461078536200526,-0.5782334397531227,29.444724368406824,-1.444724368406824
8.12413681,28,-0.37474866829284675,-0.5782334397531227,29.42222560174556,-1.4222256017455592
8.110892117,28,-0.37488020200529704,-0.5782334397531227,29.400757768307404,-1.400757768307404
8.096248199,28,-0.3750256314916096,-0.5782334397531227,29.377016199088263,-1.3770161990882634
8.082636879,28,-0.37516080619523995,-0.5782334397531227,29.354943290095946,-1.354943290095946
8.069852644,28,-0.37528776707612915,-0.5782334397531227,29.334206849644694,-1.3342068496446942
8.059056768,28,-0.37539498146376604,-0.5782334397531227,29.316691984363842,-1.3166919843638425
8.049067113,28,-0.3754941892300954,-0.5782334397531227,29.300482162257115,-1.300482162257115
8.040007075,28,-0.3755841649232339,-0.5782334397531227,29.285778347045376,-1.285778347045376
8.031676934,28,-0.37566689197254816,-0.5782334397531227,29.272257050731028,-1.272257050731028
8.022849074,28,-0.3757545618942891,-0.5782334397531227,29.257925720846313,-1.2579257208463126
8.014040599,28,-0.3758420393026198,-0.5782334397531227,29.24362365834035,-1.2436236583403506
8.005251445,28,-0.3759293248331276,-0.5782334397531227,29.22935077354043,-1.2293507735404283
7.997312903,28,-0.37600816289307376,-0.5782334397531227,29.21645733149609,-1.2164573314960911
7.989134777,28,-0.37608938027377603,-0.5782334397531227,29.20317289787709,-1.2031728978770886
7.980654893,28,-0.3761735944283562,-0.5782334397531227,29.1893962890305,-1.1893962890305012
7.972765035,28,-0.3762519490050493,-0.5782334397531227,29.176576417327144,-1.1765764173271442
7.96444671,28,-0.37633455870907334,-0.5782334397531227,29.16305843615004,-1.1630584361500382
7.957095342,28,-0.376407565514488,-0.5782334397531227,29.151110207264864,-1.151110207264864
7.950515988,28,-0.376472905410033,-0.5782334397531227,29.140415437349613,-1.1404154373496134
7.94426305,28,-0.3765350036518617,-0.5782334397531227,29.130250119342108,-1.130250119342108
7.938208981,28,-0.37659512691564745,-0.5782334397531227,29.120407042492438,-1.1204070424924382
7.93329684,28,-0.3766439096350212,-0.5782334397531227,29.11241981762072,-1.1124198176207187
7.928390775,28,-0.37669263201333325,-0.5782334397531227,29.10444178864083,-1.1044417886408304
7.924432611,28,-0.3767319407391306,-0.5782334397531227,29.098004696834156,-1.0980046968341561
7.920415663,28,-0.37677183325178903,-0.5782334397531227,29.091471550831233,-1.0914715508312334
7.916716146,28,-0.3768085733412183,-0.5782334397531227,29.0854542678505,-1.0854542678505013
7.91245658,28,-0.37685087530543954,-0.5782334397531227,29.07852558098508,-1.0785255809850796
7.909139802,28,-0.3768838143946063,-0.5782334397531227,29.073130093258992,-1.0731300932589924
7.905575803,28,-0.3769192086479604,-0.5782334397531227,29.067332096565032,-1.067332096565032
7.903201587,28,-0.3769427871064901,-0.5782334397531227,29.063469466391332,-1.0634694663913322
7.901765254,28,-0.37695705140176705,-0.5782334397531227,29.061132607518253,-1.0611326075182532
7.900204615,28,-0.3769725501861832,-0.5782334397531227,29.058593441111945,-1.0585934411119453
7.898956548,28,-0.3769849448023435,-0.5782334397531227,29.056562780917893,-1.0565627809178935
7.898395046,28,-0.37699052110695164,-0.5782334397531227,29.055649177905764,-1.0556491779057637
7.897771249,28,-0.37699671606633833,-0.5782334397531227,29.054634206072226,-1.054634206072226
7.897085186,28,-0.3770035293925034,-0.5782334397531227,29.053517909292076,-1.0535179092920757
7.896898098,28,-0.3770053873728428,-0.5782334397531227,29.05321349508564,-1.0532134950856396
7.896648662,28,-0.37700786453430657,-0.5782334397531227,29.052807631794984,-1.052807631794984
7.896461596,28,-0.37700972229616275,-0.5782334397531227,29.052503251065648,-1.052503251065648
7.89671102,28,-0.37700724525387164,-0.5782334397531227,29.05290909615621,-1.0529090961562098
7.897085186,28,-0.3770035293925034,-0.5782334397531227,29.053517909292076,-1.0535179092920757
7.897771249,28,-0.37699671606633833,-0.5782334397531227,29.054634206072226,-1.054634206072226
7.899018942,28,-0.37698432516439084,-0.5782334397531227,29.056664299765387,-1.0566642997653872
7.89995497,28,-0.37697502942323646,-0.5782334397531227,29.05818726119842,-1.0581872611984195
7.900828797,28,-0.376966351403342,-0.5782334397531227,29.059608996228214,-1.0596089962282136
7.902264789,28,-0.3769520904945532,-0.5782334397531227,29.06194533850944,-1.0619453385094388
7.903513902,28,-0.3769396854905142,-0.5782334397531227,29.063977583199193,-1.0639775831991933
7.904513477,28,-0.3769297586609061,-0.5782334397531227,29.06560381006014,-1.0656038100601393
7.905388313,28,-0.37692107062058194,-0.5782334397531227,29.06702707347201,-1.0670270734720084
7.906013314,28,-0.3769148637042106,-0.5782334397531227,29.068043869088367,-1.068043869088367
7.906325851,28,-0.37691175988354164,-0.5782334397531227,29.06855232211624,-1.0685523221162398
7.907263612,28,-0.376902446931877,-0.5782334397531227,29.070077908578288,-1.0700779085782877
7.908451762,28,-0.37689064735445776,-0.5782334397531227,29.07201080183999,-1.0720108018399905
7.910328516,28,-0.37687200921607467,-0.5782334397531227,29.07506384069077,-1.0750638406907704
7.91414733,28,-0.3768340843821372,-0.5782334397531227,29.081275847093835,-1.0812758470938348
7.919600219,28,-0.3767799314671735,-0.5782334397531227,29.09014526046163,-1.0901452604616289
7.925186242,28,-0.3767244563917585,-0.5782334397531227,29.09923034782957,-1.0992303478295717
7.9315979,28,-0.37666078189362545,-0.5782334397531227,29.109657152823385,-1.1096571528233845
7.938776158,28,-0.376589494252329,-0.5782334397531227,29.121329237833464,-1.1213292378334643
7.945651742,28,-0.3765212124817523,-0.5782334397531227,29.132507793300352,-1.132507793300352
